S_No,Company_name,Website,Sector,Country,Source,Updated_at,Active,No_of_employees
1941,Jobedu Inc.,https://jobedu.com,Fashion,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1942,Curlec Sdn. Bhd,https://www.curlec.com,Payments,Malaysia,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1943,"AdEspresso, Inc.",https://adespresso.com,"Content, Data & Analytics",United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1944,"Project 10K, Inc.",https://populr.me,Developer Tools,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1945,"InternMatch, Inc.",https://internmatch.com,HR Tech,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1946,"Boomtrain, Inc.",https://boomtrain.com,"Content, Data & Analytics",United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1947,"Clicky, Inc.",https://clickypass.com,Wellness,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1948,Bunch Inc.,https://joinbunch.com,Social Impact,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1949,LocBox Labs Inc.,https://fetchrev.com,Content,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1950,"Kenz, Inc",https://kenzwoman.com,Fashion,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1951,"WillCall, Inc.",https://www.getwillcall.com,Content,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1952,Nuvelar Inc.,https://www.nuvelar.com,Content,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1953,"HostTonight, Inc.",https://hosttonight.com,Real Estate,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1954,Edools Tecnologias Educacionais LTDA,https://edools.com,Developer Tools,Brazil,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1955,"Keen Labs, Inc.",https://keen.io,Developer Tools,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1956,"Meddy, Inc.",https://www.meddy.co,Healthcare,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1957,Little Eye Software Labs Pvt Ltd,https://littleeye.co,Developer Tools,India,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1958,"Qualaroo, Inc.",https://qualaroo.com,Data & Analytics,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1959,"Beeline Bikes, Inc.",https://beelinebikes.com,Mobility,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1960,"Siftery, Inc.",https://siftery.com,Productivity,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1961,"PlateJoy, Inc.",https://platejoy.com,Wellness,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1962,"Reali Loans, Inc.",https://lenda.com,Credit & Lending,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1963,Gift Registry Services LLC,https://wanderable.com,Travel & Tourism,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1964,"Qwil, Inc.",https://qwil.co,HR Tech,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1965,Flywire Corporation,https://www.flywire.com,Payments,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1966,StoreMaven Ltd.,https://www.storemaven.com,"Data & Analytics, Developer Tools",Israel,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1967,"Forrst, Inc.",https://www.forrst.com,"Social Media, Social Impact",United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1968,"Ader, Inc.",https://getader.com,Content,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1969,"ReadyForZero, Inc.",https://readyforzero.com,"Credit & Lending, Payments",United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1970,ONDiGO Ltd.,https://ondigo.me,"Content, Data & Analytics",United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1971,"Vibely, Inc.",https://www.vibely.io,Social Impact,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1972,"Motion Math, Inc.",https://motionmathgames.com,Education,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1973,"Applauze, Inc.",https://www.applauze.com,Entertainment / Media,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1974,"Double Dutch Studios, Inc.",https://insparq.com,Content,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1975,Milk and Honey Shoes LLC,https://milkandhoneyshoes.com,Fashion,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1976,SambaAds Solucoes Technologicas S.A.,https://www.ycontent.com.br,Data & Analytics,Brazil,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1977,"AllTrails, Inc.",https://alltrails.com,Travel & Tourism,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1978,"Leade.rs, Inc",https://leade.rs,HR Tech,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1979,"TeachStreet, Inc.",https://teachstreet.com,Education,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1980,"MMTG Labs, Inc.",https://appbistro.com,Data & Analytics,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1981,Emburse Inc.,https://www.emburse.com,FinTech,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1982,Saucey Inc.,https://sauceyapp.com,Mobility,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1983,Dropsuite Ltd,https://dropsuite.com,Developer Tools,Singapore,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1984,BlackFlipper,https://connectedhq.com,Content,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1985,Stupeflix SAS,https://stupeflix.com,Social Media,France,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1986,"Geekatoo, Inc.",https://geekatoo.com,Developer Tools,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1987,"Study Edge, LLC",https://studyedge.com,Education,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1988,"StartupDigest, Inc.",https://startupdigest.com,Content,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1989,Pathkey.AI Ltd,https://shareroot.co,Content,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1990,"Pluma, Inc.",https://pluma.co,HR Tech,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1991,214 Technologies Inc.,https://trueface.ai,AI/Machine Learning,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1992,Zencoder Inc,https://zencoder.com,Social Media,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1993,"AdStage, Inc.",https://adstage.io,"Content, Data & Analytics",United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1994,Skootar Co Ltd,https://skootar.com,Supply Chain,Thailand,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1995,"Chain, Inc.",https://chain.com,Developer Tools,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1996,"OwnLocal, Inc.",https://ownlocal.com,Content,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1997,Shakr Media Company Ltd.,https://www.shakr.com,Social Media,South Korea,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1998,"Learning Suite, Inc.",https://prolaera.com,HR Tech,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
1999,"MightyVoice, Inc.",https://mightytext.net,Social Impact,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
2000,"ToutApp, Inc.",https://toutapp.com,Content,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
2001,"Funderful, Inc.",https://funderful.com,FinTech,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
2002,"Almabase, Inc.",https://almabase.com,Developer Tools,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
2003,300 Milligrams Inc.,https://import2.com,Developer Tools,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
2004,"Chromatik, Inc.",https://chromatik.com,Education,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
2005,"LaunchGram, Inc.",https://launchgram.com,"Content, Data & Analytics",United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
2006,"Policy Cloud Insurance, Inc.",https://useindio.com,InsurTech,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
2007,GamerzClass ApS,https://gamerzclass.com,Gaming,Denmark,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
2008,Shoppalive Limited,https://www.shoppa.biz,,Singapore,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
2009,Plerk Holdings LLC,https://plerk.com,"FinTech, Marketplace, SaaS",United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
2010,Beat Drop Inc.,https://askwhale.com,Social Impact,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
2011,"Dollar Beard Club, Inc",https://thebeardclub.com,Fashion,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
2012,Circle Software Corporation,https://ww5.createmycircle.com,Real Estate,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
2013,Yacob Limited,https://yacob.com,Wellness,United Arab Emirates,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
2014,"Mystery Science, Inc.",https://mysteryscience.com,Social Impact,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
2015,"Piper Learning, Inc.",https://www.playpiper.in,Education,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
2016,Kfit Holdings,https://www.myfave.com,Investing,Singapore,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
2017,FulCourt Pte Ltd.,https://fullcourt.co,Developer Tools,Singapore,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
2018,"Vungle, Inc.",https://vungle.com,"Content, Developer Tools",United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
2019,Olev Taşımacılık Teknoloji Geliştirme Turizm Anonim Şirketi,https://www.olev.com.tr,Mobility,Turkey,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
2020,"Tinfoil Security, Inc.",https://tinfoilsecurity.com,"Cybersecurity, Developer Tools",United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
2021,"Contactually, Inc.",https://contactually.com,Content,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
2022,Linkdex Ltd,https://linkdex.com,Data & Analytics,United Kingdom,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
2023,"Mision Admision, Inc",https://www.misionadmision.com,Education,Mexico,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
2024,YAYDOO S.A.P.I. de C.V.,https://yaydoo.com,"FinTech, Infrastructure",Mexico,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
2025,"Sentieo, Inc.",https://sentieo.com,Real Estate,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
2026,"LATAM FINANCIAL SERVICES, INC.",https://rebajatuscuentas.com,"Credit & Lending, FinTech, Consumer",United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
2027,"Local Bushel, Co.",https://localbushel.com,AgTech,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
2028,"Hunter Systems, LLC",https://www.huntersystems.com,"Developer Tools, Education",United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
2029,"Tradesy, Inc.",https://tradesy.com,Fashion,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
2030,Carnot Innovations Holdings Pte. Ltd.,https://www.carnot-innovations.com,Data & Analytics,Singapore,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
2031,"iBillionaire, Inc.",https://ibillionaire.com,"Credit & Lending, Real Estate",United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
2032,"Mattermark, Inc.",https://mattermark.com,Data & Analytics,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
2033,TradeGecko Pte Ltd,https://tradegecko.com,Supply Chain,Singapore,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
2034,Salido Inc.,https://salido.com,"Data & Analytics, Infrastructure",United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
2035,"QUIERO HACERLO, Inc.",https://ww.atexto.com,"Developer Tools, Productivity",United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
2036,ADPHORUS TEKNOLOJİ ANONİM ŞİRKETİ,https://adphorus.com,"Content, Data & Analytics",Germany,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
2037,"KURASERU, INC.",https://www.kuraseru.co.jp,Healthcare,Japan,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
2038,Source Beauty B.V.,https://www.sourcebeauty.me,,Netherlands,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
2039,"Sports And Things, Inc.",https://familyleaf.com,Social Impact,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
2040,"PredictionIO, Inc.",https://prediction.io,Developer Tools,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
2041,"Revivn, Inc.",https://www.revivn.com,FinTech,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
2042,"ANGLERS, Inc.",https://anglers.jp,Social Impact,Japan,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
2043,Melltoo Holdings Limited,https://melltoo.com,"Blockchain, FinTech, InsurTech",British Virgin Islands,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
2044,"Clutch Learning, Inc.",https://clutchprep.com,Education,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
2045,"DCHQ, Inc.",https://dchq.co,Developer Tools,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
2046,"Silvernest, Inc.",https://silvernest.com,Real Estate,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
2047,Shopline Ltd.,https://shoplineapp.com,Developer Tools,Cayman Islands,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
2048,"VivaReal, Inc.",https://vivareal.com.br,Real Estate,Cayman Islands,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
2049,"BetterDoctor, Inc.",https://betterdoctor.com,Healthcare,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
2050,"AutoLotto, Inc.",https://lottery.com,Gambling,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
2051,"Game Closure, Inc.",https://gameclosure.com,"Gaming, Social Impact",United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
2052,Next Door Learning Solutions Pvt. Ltd.,https://onlinetyari.com,HR Tech,India,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
2053,"FameBit, Inc.",https://famebit.com,Content,Canada,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
2054,"Hoodline, Inc.",https://www.pixellabs.io,Content,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
